,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,변환_행정동,주차면수합
12479,경기도 수원시 장안구 연무동 18-7번지,41111,13700,0,18,7,1084116209,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로 76-10 (연무동),,,,,0,4.11E+11,13701,0,76,10,,0,주건축물,210,153.98,73.32,544.29,419.31,199.67,11,벽돌구조,연와조,1000,단독주택,단독주택(16가구),10,(철근)콘크리트,스라브,0,16,10.9,3,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19920814,19920824,19930630,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,3
12480,경기도 수원시 장안구 연무동 18-11번지,41111,13700,0,18,11,1084112575,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로 70-9 (연무동),,,,,0,4.11E+11,13701,0,70,9,,0,주건축물,225,175.83,78.15,632.32,518.25,230.33,21,철근콘크리트구조,"철근콘크리트조, 조적조",1000,단독주택,"단독주택, 근린생활시설",10,(철근)콘크리트,평스라브,0,9,10.3,3,1,0,0,0,0,0,0,0,0,0,4,58.68,0,0,19950324,19950413,19950905,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,4
12482,경기도 수원시 장안구 연무동 19-2번지,41111,13700,0,19,2,1084113041,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로 70-3 (연무동),,,,,0,4.11E+11,13701,0,70,3,,0,주건축물,267,195.69,73.29,550.86,550.86,206.31,21,철근콘크리트구조,"철근콘크리트구조, 경량철골조",1000,단독주택,"단독주택,제2종근린생활시설",10,(철근)콘크리트,"(철근)콘크리트,평스라브",6,6,14.74,4,0,0,0,0,0,550.86,0,0,0,0,4,46,0,0,20040302,20040315,20040619,2004,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,연무동,4
12483,경기도 수원시 장안구 연무동 19-6번지,41111,13700,0,19,6,108417312,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로 70-5 (연무동),,,,,0,4.11E+11,13701,0,70,5,,0,주건축물,223,112.66,50.52,296.28,296.28,132.86,11,벽돌구조,연와조,1000,단독주택,단독주택(6가구),10,(철근)콘크리트,스라브,0,6,9.7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19940415,19940502,19940819,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,1
12484,경기도 수원시 장안구 연무동 19-10번지,41111,13700,0,19,10,108412300,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로 72 (연무동),,,,,0,4.11E+11,13701,0,72,0,,0,주건축물,119,82.88,69.65,312.01,312.01,262.19,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"단독주택, 제2종근린생활시설",10,(철근)콘크리트,슬라브,0,2,13.4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,25,20030311,20030418,20030710,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,2
12494,경기도 수원시 장안구 연무동 26번지,41111,13700,0,26,0,1084112437,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로 62 (연무동),,,,,0,4.11E+11,13701,0,62,,,0,주건축물,252,178.02,70.64,891,714.03,283.35,21,철근콘크리트구조,"철근콘크리트조, 경량철골조",4000,제2종근린생활시설,"제2종근린생활시설, 단독주택",10,(철근)콘크리트,"슬라브, 판넬",0,1,14.96,5,1,1,0,0,0,0,0,0,0,0,2,30.93,3,34.5,20020506,20020530,20021021,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,5
12496,경기도 수원시 장안구 연무동 27-1번지,41111,13700,0,27,1,108417741,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로 64 (연무동),,,,,1,4.11E+11,13701,0,64,,,0,주건축물,1147,849.77,74.09,1194.77,1194.77,104.16,21,철근콘크리트구조,라멘조,3000,제1종근린생활시설,제1종근린생활시설 외 1,10,(철근)콘크리트,스라브,0,0,8.15,2,0,0,0,0,0,1194.77,0,0,0,0,0,0,6,69,19830510,,19830909,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,6
12508,경기도 수원시 장안구 연무동 56-2번지,41111,13700,0,56,2,108415919,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로46번길 37-5 (연무동),,,,,0,4.11E+11,13701,0,37,5,,0,주건축물,106,63.5,59.91,167.07,109.53,103.33,11,벽돌구조,연와조,1000,단독주택,단독주택(5가구),10,(철근)콘크리트,스라브,0,5,7.6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19960229,19960308,19960706,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,1
12512,경기도 수원시 장안구 연무동 56-7번지,41111,13700,0,56,7,1084113065,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로46번길 33 (연무동),,,,,0,4.11E+11,13701,0,33,0,,0,주건축물,150,89.78,59.85,244.45,162.53,108.35,19,기타조적구조,조적조,1000,단독주택,단독주택(5가구),10,(철근)콘크리트,스라브,0,5,7.35,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19940324,19940326,19940611,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,1
12514,경기도 수원시 장안구 연무동 56-11번지,41111,13700,0,56,11,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로46번길 31-9 (연무동),.,,,,0,4.11E+11,13701,0,31,9,,0,주건축물,102,60.84,59.65,152.03,152.03,149.05,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다중주택 7호),10,(철근)콘크리트,경사스라브,0,0,10.5,3,0,0,0,0,0,152.03,0,0,0,0,0,0,2,23,20180316,20180330,20180814,2018,3750028,건축과,1101,신축허가,7,,0,0,,0,,0,20220909,1,VII-0.215g,연무동,2
12519,경기도 수원시 장안구 연무동 56-17번지,41111,13700,0,56,17,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 30 (연무동),,,,,0,4.11E+11,13701,0,30,,,0,주건축물,180,107.8,59.89,441.09,350.18,194.54,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"다중주택, 제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,1,14.84,4,1,1,0,0,0,441.09,0,0,0,0,2,34.72,2,25,20190711,20200528,20210130,2019,3750028,건축과,1101,신축허가,2,,0,0,,0,,0,20230306,1,7-0.199g,연무동,4
12537,경기도 수원시 장안구 연무동 56-38번지,41111,13700,0,56,38,1084113837,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로46번길 21-4 (연무동),,,,,1,4.11E+11,13701,0,21,4,,0,주건축물,170,98.04,57.67,350.88,264.45,155.56,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,(철근)콘크리트,0,13,10.3,3,1,0,0,0,0,350.88,0,0,0,0,0,0,3,34.5,20040423,20040503,20040823,2004,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,연무동,3
12542,경기도 수원시 장안구 연무동 56-45번지,41111,13700,0,56,45,108417361,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 22 (연무동),,,,,0,4.11E+11,13701,0,22,,,0,주건축물,73,43.48,59.56,143.26,143.26,196.25,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(5가구),제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,11.3,4,0,0,0,0,0,143.26,0,0,0,0,0,0,1,11.5,20040214,20040218,20040513,2004,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,연무동,1
12548,경기도 수원시 장안구 연무동 56-52번지,41111,13700,0,56,52,1084113631,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 17-6 (연무동),,,,,0,4.11E+11,13701,0,17,6,,0,주건축물,176,99.14,56.33,290.13,290.13,164.85,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(11가구),10,(철근)콘크리트,(철근)콘크리트,0,11,11.73,3,0,0,0,0,0,290.13,0,0,0,0,0,0,2,23,20020410,20020413,20040204,2002,3750002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,연무동,2
12549,경기도 수원시 장안구 연무동 56-54번지,41111,13700,0,56,54,108419301,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 17-2 (연무동),,,,,0,4.11E+11,13701,0,17,2,,0,주건축물,173,84.05,48.58,329.52,247.89,143.29,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(14가구),10,(철근)콘크리트,평스라브,0,14,10.2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,20020322,20020329,20020924,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,2
12555,경기도 수원시 장안구 연무동 56-62번지,41111,13700,0,56,62,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 17-7 (연무동),,,,,0,4.11E+11,13701,0,17,7,,0,주건축물,80,45,56.25,96.49,96.49,120.61,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,1,8.9,3,0,0,0,0,0,96.49,0,0,0,0,0,0,1,11.5,20140218,,20140514,2014,3750028,건축과,1201,신축신고,0,,0,0,,0,,0,20220909,1,,연무동,1
12565,경기도 수원시 장안구 연무동 56-73번지,41111,13700,0,56,73,1084113055,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 11-6 (연무동),,,,,0,4.11E+11,13701,0,11,6,,0,주건축물,163,96.9,59.45,333.03,249.75,153.22,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(13가구),10,(철근)콘크리트,"평스라브, 경사스라브",0,13,9.5,3,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20021017,20021120,20030307,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,3
12566,경기도 수원시 장안구 연무동 56-75번지,41111,13700,0,56,75,108415926,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 11-2 (연무동),,,,,0,4.11E+11,13701,0,11,2,,0,주건축물,166,99.57,59.98,368.28,368.28,221.86,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(7가구),1종근린샐활시설",10,(철근)콘크리트,(철근)콘크리트 평스라브,0,7,11.9,4,0,0,0,0,0,368.28,0,0,0,0,0,0,2,23,20030208,20030220,20031013,2003,3750002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,연무동,2
12570,경기도 수원시 장안구 연무동 56-80번지,41111,13700,0,56,80,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로46번길 11-4 (연무동),,,,,0,4.11E+11,13701,0,11,4,,0,주건축물,93,55.36,59.53,128.85,128.85,138.55,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,9,10.9,3,0,0,0,0,0,128.85,0,0,0,0,0,0,1,11.5,20180621,20180905,20190225,2018,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,Ⅶ - 0.174g,연무동,1
12572,경기도 수원시 장안구 연무동 56-84번지,41111,13700,0,56,84,108414359,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 11-7 (연무동),,,,,0,4.11E+11,13701,0,11,7,,0,주건축물,149,80.55,54.06,302.22,221.67,148.77,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(10가구),10,(철근)콘크리트,경사스라브,0,10,8.7,3,1,0,0,0,0,0,0,0,0,0,0,0,2,21.5,20021125,20021209,20030307,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,2
12576,경기도 수원시 장안구 연무동 56-89번지,41111,13700,0,56,89,1084110860,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로46번길 11-9 (연무동),,,,,0,4.11E+11,13701,0,11,9,,0,주건축물,156,93.09,59.67,363.76,324.32,207.9,21,철근콘크리트구조,라멘조,1000,단독주택,"단독주택,제2종근린생활시설",10,(철근)콘크리트,스라브,0,9,12.6,4,1,0,0,0,0,0,0,0,0,0,2,35,0,0,19920407,19920410,19920807,,,,,,0,,0,0,,0,,0,20250219,0,,연무동,2
12580,경기도 수원시 장안구 연무동 56-95번지,41111,13700,0,56,95,108414519,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 5-8 (연무동),,,,,0,4.11E+11,13701,0,5,8,,0,주건축물,140,78.97,56.41,203.88,203.88,145.63,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(5가구),10,(철근)콘크리트,평스라브,0,5,9.1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,20010906,20010918,20020124,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,1
12581,경기도 수원시 장안구 연무동 56-96번지,41111,13700,0,56,96,1084111261,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 5-6 (연무동),둥지빌,,,,0,4.11E+11,13701,0,5,6,,0,주건축물,209,123.7,59.19,452.56,346.24,165.67,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(16가구),10,(철근)콘크리트,평스라브,0,16,10.3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,47,20020918,20021002,20030128,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,4
12591,경기도 수원시 장안구 연무동 56-109번지,41111,13700,0,56,109,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로46번길 5-7 (연무동),,,,,1,4.11E+11,13701,0,5,7,,0,주건축물,158,94.1,59.55,306.28,306.28,193.84,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"제1종근린생활시설,다가구주택(4가구)",10,(철근)콘크리트,평스라브,0,4,13.3,4,0,0,0,0,0,306.28,0,0,0,0,0,0,4,46,20130618,20130819,20140124,2013,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,연무동,4
12604,경기도 수원시 장안구 연무동 56-124번지,41111,13700,0,56,124,1084115688,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로 46 (연무동),,,,,0,4.11E+11,13701,0,46,0,,0,주건축물,93,54.6,58.71,153.43,153.43,164.98,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(4가구),제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,4,10.75,3,0,0,0,0,0,153.43,0,0,0,0,0,0,1,11.5,20030421,20030425,20031211,2003,3750002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,연무동,1
12606,경기도 수원시 장안구 연무동 59-1번지,41111,13700,0,59,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로60번길 24 (연무동),동문프라자,,,,0,4.11E+11,13701,0,24,,,0,주건축물,866,474.13,54.75,1768.85,1726.01,199.31,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설 외1,10,(철근)콘크리트,(철근)콘크리트,0,0,15.2,4,1,1,0,0,0,1768.85,0,0,0,0,0,0,13,0,20080805,20080826,20090224,2008,3740146,도시경관과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,연무동,13
12609,경기도 수원시 장안구 연무동 60-2번지,41111,13700,0,60,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로60번길 22-11 (연무동),,,,,0,4.11E+11,13701,0,22,11,,0,주건축물,126,68.15,54.09,123.76,123.76,98.22,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,평지붕,0,1,7.62,2,0,0,0,0,0,123.76,0,0,0,0,0,0,1,11.5,20130524,20130708,20131120,2013,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,연무동,1
12610,경기도 수원시 장안구 연무동 60-4번지,41111,13700,0,60,4,108414229,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로60번길 28-12 (연무동),,,,,0,4.11E+11,13701,0,28,12,,0,주건축물,252,149,59.13,457.19,457.19,181.42,21,철근콘크리트구조,철근콘크리트(옹벽),1000,단독주택,단독주택(8가구),10,(철근)콘크리트,평스라브,0,8,12.7,4,0,0,0,0,0,0,0,0,0,0,4,132.81,0,0,19971209,19971219,19990126,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,4
12614,경기도 수원시 장안구 연무동 61-5번지,41111,13700,0,61,5,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 37-15 (연무동),,,,,0,4.11E+11,13701,0,37,15,,0,주건축물,107,63.82,59.64,201.46,201.46,188.28,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택,10,(철근)콘크리트,(철근)콘크리트,0,5,14.76,4,0,0,0,0,0,201.46,0,0,0,0,3,41.55,2,23,20160824,20161012,20170209,2016,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,연무동,5
12615,경기도 수원시 장안구 연무동 61-6번지,41111,13700,0,61,6,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 33-10 (연무동),,,,,0,4.11E+11,13701,0,33,10,,0,주건축물,168,100.04,59.55,319.85,319.85,190.39,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"다중주택, 근린생활시설",90,기타지붕,경량철골구조,0,14,11.99,4,0,0,0,0,0,319.85,0,0,0,0,3,54,0,0,20161205,20161226,20170817,2016,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,연무동,3
12623,경기도 수원시 장안구 연무동 61-14번지,41111,13700,0,61,14,108416582,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 27-18 (연무동),,,,,0,4.11E+11,13701,0,27,18,,0,주건축물,189.6,112.76,59.47,350.77,289.87,152.89,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(8가구),10,(철근)콘크리트,평스라브,0,8,10.05,3,1,0,0,0,0,0,0,0,0,0,3,49,0,0,20030213,20030220,20030618,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,3
12628,경기도 수원시 장안구 연무동 61-20번지,41111,13700,0,61,20,108412523,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 27-6 (연무동),,,,,0,4.11E+11,13701,0,27,6,,0,주건축물,185.2,108.94,58.82,333.62,307.1,165.82,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(7가구),10,(철근)콘크리트,평스라브,0,7,9,3,1,0,0,0,0,0,0,0,0,0,2,26.52,0,0,20021010,20021028,20030123,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,2
12632,경기도 수원시 장안구 연무동 61-25번지,41111,13700,0,61,25,108417697,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 27-13 (연무동),,,,,0,4.11E+11,13701,0,27,13,,0,주건축물,79,45.21,57.23,101.97,101.97,129.08,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,(철근)콘크리트,0,2,9,3,0,0,0,0,0,101.97,0,0,0,0,2,32.86,0,0,20050217,20050305,20050823,2005,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,연무동,2
12634,경기도 수원시 장안구 연무동 61-28번지,41111,13700,0,61,28,1084113323,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 27-7 (연무동),,,,,0,4.11E+11,13701,0,27,7,,0,주건축물,183,109.06,59.6,413.12,315.62,172.47,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,19,10.19,3,1,0,0,0,0,0,0,0,0,0,0,0,3,36,20021022,20021113,20030602,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,3
12635,경기도 수원시 장안구 연무동 61-29번지,41111,13700,0,61,29,108414224,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 27-5 (연무동),,,,,0,4.11E+11,13701,0,27,5,,0,주건축물,206,123.28,59.84,323.36,323.06,156.83,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(9가구),10,(철근)콘크리트,평스라브,0,9,10,3,0,0,0,0,0,0,0,0,0,0,1,13.1,1,11.5,20011129,20020228,20020905,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,2
12636,경기도 수원시 장안구 연무동 61-33번지,41111,13700,0,61,33,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 광교산로138번길 48-3 (연무동),,,,,0,4.11E+11,13701,0,48,3,,0,주건축물,231,126.84,54.91,411.92,411.92,178.32,41,철골콘크리트구조,철골콘크리트구조,1000,단독주택,다가구주택 및 근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,5,12.1,4,0,0,0,0,0,411.92,0,0,0,0,3,59.84,2,23,20141224,20150102,20150709,2014,3750028,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,,연무동,5
12637,경기도 수원시 장안구 연무동 61-35번지,41111,13700,0,61,35,1084116434,1,일반,2,일반건축물,경기도 수원시 장안구 광교산로138번길 48-9 (연무동),,,,,0,4.11E+11,13701,0,48,9,,0,주건축물,120,68.02,56.68,291.98,204.06,170.05,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,(철근)콘크리트,0,9,9.73,3,1,0,0,0,0,291.98,0,0,0,0,2,28.78,0,0,20040506,20040614,20040825,2004,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,연무동,2
12640,경기도 수원시 장안구 연무동 61-39번지,41111,13700,0,61,39,1084114442,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 21-8 (연무동),,,,,0,4.11E+11,13701,0,21,8,,0,주건축물,140,83.48,59.63,339.5,250.44,178.89,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(15가구),10,(철근)콘크리트,평스라브,0,15,10.19,3,1,0,0,0,0,0,0,0,0,0,1,19.22,1,11.5,20020627,20020802,20021122,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,2
12641,경기도 수원시 장안구 연무동 61-42번지,41111,13700,0,61,42,108415431,1,일반,2,일반건축물,경기도 수원시 장안구 광교산로138번길 48-4 (연무동),,,,,0,4.11E+11,13701,0,48,4,,0,주건축물,126,74.69,59.28,276.92,198.72,157.71,11,벽돌구조,연와조,1000,단독주택,"제1종근린생활시설,단독주택(5가구)",10,(철근)콘크리트,스라브,0,5,9.9,3,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19930616,19930618,19931127,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,1
12642,경기도 수원시 장안구 연무동 61-43번지,41111,13700,0,61,43,1084110646,1,일반,2,일반건축물,경기도 수원시 장안구 광교산로138번길 48-8 (연무동),,,,,0,4.11E+11,13701,0,48,8,,0,주건축물,228,136.16,59.72,397.92,397.92,174.53,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(18가구),10,(철근)콘크리트,평스라브,0,18,9,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20020318,20020522,20020904,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,3
12651,경기도 수원시 장안구 연무동 61-54번지,41111,13700,0,61,54,1084115736,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 17-14 (연무동),,,,,0,4.11E+11,13701,0,17,14,,0,주건축물,134.1,77.76,57.99,233.28,233.28,173.96,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(7가구),10,(철근)콘크리트,평스라브,0,7,9.3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,20020704,20020802,20030102,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,1
12656,경기도 수원시 장안구 연무동 61-63번지,41111,13700,0,61,63,108413724,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 11-10 (연무동),,,,,1,4.11E+11,13701,0,11,10,,0,주건축물,177,101.32,57.24,299.07,299.07,168.97,11,벽돌구조,조적조,1000,단독주택,단독주택(5가구),10,(철근)콘크리트,스라브,0,5,9.6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19960821,19960829,19970731,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,2
12657,경기도 수원시 장안구 연무동 61-67번지,41111,13700,0,61,67,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 43-12 (연무동),하은빌4,,,,0,4.11E+11,13701,0,43,12,,0,주건축물,248,144.06,58.09,629.65,447.24,180.34,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다중주택,10,(철근)콘크리트,(철근)콘크리트,0,1,14.78,4,1,1,0,0,0,629.65,0,0,0,0,5,62.5,0,0,20191008,20200521,20210225,2019,3750028,건축과,1101,신축허가,2,,0,0,,0,,0,20220909,1,7-0.199g,연무동,5
12659,경기도 수원시 장안구 연무동 61-69번지,41111,13700,0,61,69,108416042,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 43-8 (연무동),,,,,0,4.11E+11,13701,0,43,8,,0,주건축물,192,108.43,56.47,416.88,309.69,161.3,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(13가구),10,(철근)콘크리트,경사스라브,0,13,9.68,4,1,0,0,0,0,0,0,0,0,0,0,0,3,35,20020422,20020506,20020906,,,,,,0,,0,0,,0,,0,20220909,0,,연무동,3
12663,경기도 수원시 장안구 연무동 61-74번지,41111,13700,0,61,74,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 47 (연무동),,,,,0,4.11E+11,13701,0,47,,,0,주건축물,171,69.3,40.53,98.905,98.905,57.84,51,일반목구조,일반목구조,1000,단독주택,단독주택,90,기타지붕,기타지붕,0,1,9,2,0,0,0,0,0,98.905,0,0,0,0,0,0,1,11.5,20120426,20120430,20121210,2012,3750028,건축과,1201,신축신고,0,,0,0,,0,,0,20220909,0,,연무동,1
12664,경기도 수원시 장안구 연무동 61-75번지,41111,13700,0,61,75,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 45 (연무동),,,,,0,4.11E+11,13701,0,45,0,,0,주건축물,107,60.58,56.62,95.41,95.41,89.17,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,1,8.95,2,0,0,0,0,0,95.41,0,0,0,0,0,0,1,12.5,20200914,20200924,20210303,2020,3750028,건축과,1201,신축신고,0,,0,0,,0,,0,20220909,1,VII-0.173g,연무동,1
12671,경기도 수원시 장안구 연무동 61-82번지,41111,13700,0,61,82,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 창훈로52번길 37-7 (연무동),,,,,0,4.11E+11,13701,0,37,7,,0,주건축물,112,64.98,58.02,180.12,180.12,160.82,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다중주택,10,(철근)콘크리트,(철근)콘크리트,0,0,8.88,3,0,0,0,0,0,180.12,0,0,0,0,0,0,2,23,20150508,20150523,20150821,2015,3750028,건축과,1101,신축허가,12,,0,0,,0,,0,20220909,1,,연무동,2
