대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
경기도 수원시 영통구 영통동 1003-8번지,41117,10500,0,1003,0008,10841242429,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로4번길 27 (영통동),,,,,0,411174331173,10501,0,27,0,,0,주건축물,195,115.45,59.21,340.31,340.31,174.52,21,철근콘크리트구조,"RC, 연와조",01000,단독주택,"근린생활시설, 주택(3가구)",10,(철근)콘크리트,경사슬라브,0,3,11.1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19971209,19980316,19980626,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1003-9번지,41117,10500,0,1003,0009,10841242430,1,일반,2,일반건축물,경기도 수원시 영통구 매영로393번길 7 (영통동),,,,,0,411174331058,10501,0,7,,,0,주건축물,196.1,109.71,55.95,412.88,308.54,157.34,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,16,10.4,3,1,0,0,0,0,412.88,0,0,0,0,0,0,3,34.5,20011024,20030930,20040309,2001,5610006,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1003-10번지,41117,10500,0,1003,0010,10841242431,1,일반,2,일반건축물,경기도 수원시 영통구 매영로393번길 11 (영통동),,,,,0,411174331058,10501,0,11,0,,0,주건축물,196,117.57,59.98,347.46,347.46,177.28,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"주택, 근린생활시설",10,(철근)콘크리트,평스라브,0,4,9.9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19990626,19990629,19991018,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1003-11번지,41117,10500,0,1003,0011,10841242432,1,일반,2,일반건축물,경기도 수원시 영통구 매영로393번길 13 (영통동),,,,,0,411174331058,10501,0,13,0,,0,주건축물,195.8,116.84,59.67,348.48,348.48,177.98,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"단독주택[6가구], 제2종근린생활시설",10,(철근)콘크리트,경사슬라브,0,6,11.5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20010330,20010502,20010910,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1003-12번지,41117,10500,0,1003,0012,10841242433,1,일반,2,일반건축물,경기도 수원시 영통구 매영로393번길 15 (영통동),,,,,0,411174331058,10501,0,15,0,,0,주건축물,195.9,108.81,55.54,415.9,315.16,160.88,29,기타콘크리트구조,기타콘크리트,01000,단독주택,단독주택[13가구],10,(철근)콘크리트,콘크리트슬라브,0,13,12.1,4,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20001111,20001115,20010404,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1003-13번지,41117,10500,0,1003,0013,10841242434,1,일반,2,일반건축물,경기도 수원시 영통구 매영로393번길 17 (영통동),영통동 근생및주택,,,,0,411174331058,10501,0,17,,영통동 근생및주택,0,주건축물,195.8,116.96,59.73,326.88,326.88,166.95,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,단독주택 및 제1종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,4,10,3,0,0,0,0,0,326.88,0,0,0,0,0,0,2,23,19980204,19980316,19980516,2003,5610006,건축과,1202,증축신고,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1003-14번지,41117,10500,0,1003,0014,10841242435,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로12번길 28 (영통동),,,,,0,411174331170,10501,0,28,0,,0,주건축물,194.6,116.17,59.7,334.27,334.27,171.77,19,기타조적구조,"조적조, 철근콘크리트조",01000,단독주택,"다가구주택[6가구], 근린생활시설",10,(철근)콘크리트,평슬라브,0,6,10.5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20000323,20000425,20000920,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1004번지,41117,10500,0,1004,0000,10841100468822,1,일반,2,일반건축물,경기도 수원시 영통구 매영로 393 (영통동),영일중학교,,,,0,411173177003,10503,0,393,,다목적체육관,1,부속건축물,0,950.68,0,950.68,950.68,0,21,철근콘크리트구조,"철근콘크리트조, 철골조",10000,교육연구시설,교육연구시설,90,기타지붕,기타지붕,0,0,10.55,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20200319,,20201222,,,,,,0,,0,0,,0,,0,20220909,1,특
경기도 수원시 영통구 영통동 1004번지,41117,10500,0,1004,0000,10841242437,1,일반,2,일반건축물,경기도 수원시 영통구 매영로 393 (영통동),영일중학교,,,,0,411173177003,10503,0,393,,,1,부속건축물,0,40.5,0.38,40.5,40.5,0.38,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육연구시설,10,(철근)콘크리트,(철근)콘크리트,0,0,0,1,0,0,0,0,0,40.5,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1004번지,41117,10500,0,1004,0000,10841242436,1,일반,2,일반건축물,경기도 수원시 영통구 매영로 393 (영통동),영일중학교,,,,0,411173177003,10503,0,393,,,0,주건축물,10774.1,2698.52,25.04,8020.57,7769.47,72.11,21,철근콘크리트구조,철근콘크리트구조,10000,교육연구시설,교육연구시설,10,(철근)콘크리트,평스라브,0,0,18.05,5,1,1,0,2,991.18,8020.57,0,0,0,0,0,0,40,0,19970418,19970419,20011129,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1005-1번지,41117,10500,0,1005,0001,10841242438,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 38 (영통동),,,,,0,411173177005,10501,0,38,0,,0,주건축물,492.6,294.88,59.86,2138.92,1844.04,374.35,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,"제1종근린생활시설, 제2종근린생활시설",10,(철근)콘크리트,"슬라브, 판넬",0,0,25.15,7,1,1,0,0,0,0,0,0,0,0,8,152.47,4,46,20020302,20020420,20021017,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1005-3번지,41117,10500,0,1005,0003,10841242439,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 40 (영통동),,,,,0,411173177005,10501,0,40,,,0,주건축물,247.6,145,58.56,822,822,331.99,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"제2종근린생활시설, 제1종근린생활시설",10,(철근)콘크리트,평슬라브,0,0,21.45,6,0,1,0,0,0,0,0,0,0,0,0,0,5,57.5,20021111,20021115,20030528,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1005-4번지,41117,10500,0,1005,0004,10841242440,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 42 (영통동),,,,,0,411173177005,10501,0,42,0,,0,주건축물,247.6,143.56,57.98,747.76,681.8,275.36,21,철근콘크리트구조,RC(라멘조),04000,제2종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,평스라브,0,0,21.4,5,1,0,0,0,0,0,0,0,0,0,0,0,5,57.5,19970718,19970813,19980307,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1005-5번지,41117,10500,0,1005,0005,10841242441,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 42-1 (영통동),,,,,0,411173177005,10501,0,42,1,,0,주건축물,247.6,140.45,56.72,898.34,898.34,362.82,21,철근콘크리트구조,"철근콘크리트조, 경량철골조",04000,제2종근린생활시설,"제1종근린생활시설, 제2종근린생활시설",10,(철근)콘크리트,콘크리트스라브,0,0,22.3,7,0,0,0,0,0,0,0,0,0,0,0,0,5,57.5,20020729,20020803,20021218,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1005-6번지,41117,10500,0,1005,0006,10841242442,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 44 (영통동),,,,,0,411173177005,10501,0,44,0,,0,주건축물,247.4,147.32,59.55,820.93,820.93,331.82,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,슬라브,0,0,19.4,6,0,1,0,0,0,0,0,0,0,0,0,0,5,57.5,20021220,20030329,20030902,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1005-7번지,41117,10500,0,1005,0007,10841242443,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 46 (영통동),,,,,0,411173177005,10501,0,46,0,,0,주건축물,247.6,147.44,59.55,727.54,727.54,293.84,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,23.4,6,0,1,0,0,0,0,0,0,0,0,0,0,5,57.5,20031219,20040821,20050128,2003,3740058,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1005-8번지,41117,10500,0,1005,0008,10841242444,1,일반,2,일반건축물,경기도 수원시 영통구 영일로 29 (영통동),,,,,0,411173177011,10501,0,29,0,,0,주건축물,232,137.47,59.25,137.47,137.47,59.25,21,철근콘크리트구조,라멘조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,경사슬라브,0,0,5.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19970901,19970919,19980203,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1005-9번지,41117,10500,0,1005,0009,10841242445,1,일반,2,일반건축물,경기도 수원시 영통구 영일로21번길 8-8 (영통동),,,,,0,411174331125,10501,0,8,8,,0,주건축물,235.8,140.14,59.43,502.05,373.79,158.52,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[10가구],10,(철근)콘크리트,슬라브,0,10,10.3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,20000228,20000302,20000628,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1005-10번지,41117,10500,0,1005,0010,10841242446,1,일반,2,일반건축물,경기도 수원시 영통구 영일로21번길 8-6 (영통동),,,,,0,411174331125,10501,0,8,6,,0,주건축물,236,139.53,59.12,448.11,415.86,176.21,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"근린생활시설, 주택(3가구)",10,(철근)콘크리트,경사슬라브,0,3,10,4,1,0,0,0,0,0,0,0,0,0,1,18.02,2,23,19971125,19971201,19980602,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1005-11번지,41117,10500,0,1005,0011,10841242447,1,일반,2,일반건축물,경기도 수원시 영통구 영일로21번길 8-2 (영통동),,,,,0,411174331125,10501,0,8,2,,0,주건축물,235.6,137,58.15,541.52,406.68,172.61,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"다가구주택(3가구), 근린생활시설",10,(철근)콘크리트,콘크리트경사스라브,0,3,8.7,3,1,0,0,0,0,0,0,0,0,0,0,0,4,48.76,19970929,19971008,19981114,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1005-12번지,41117,10500,0,1005,0012,10841242448,1,일반,2,일반건축물,경기도 수원시 영통구 영일로21번길 4 (영통동),,,,,0,411174331125,10501,0,4,,,0,주건축물,235.9,139.68,59.21,419.04,419.04,177.63,31,일반철골구조,철골조,01000,단독주택,"단독주택[14가구], 근린생활시설",90,기타지붕,경사지붕,0,14,13.7,3,0,0,0,0,0,0,0,0,0,0,0,0,3,35,20001122,20001124,20010614,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1005-13번지,41117,10500,0,1005,0013,10841242449,1,일반,2,일반건축물,경기도 수원시 영통구 영일로 25 (영통동),,,,,0,411173177011,10501,0,25,0,,0,주건축물,236,140.94,59.72,417.69,417.69,176.99,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"근린생활시설, 주택",10,(철근)콘크리트,평스라브,0,4,10.6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19971231,19980204,19980827,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1005-14번지,41117,10500,0,1005,0014,10841242450,1,일반,2,일반건축물,경기도 수원시 영통구 영일로 27 (영통동),,,,,0,411173177011,10501,0,27,,,0,주건축물,236,140.81,59.67,408.07,408.07,172.91,21,철근콘크리트구조,RC/연와조,01000,단독주택,"주택(4가구), 근린생활시설",10,(철근)콘크리트,경사슬라브,0,4,9.8,3,0,0,0,0,0,0,0,0,0,0,0,0,4,46,19970922,19970927,19980218,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1006-1번지,41117,10500,0,1006,0001,10841242451,1,일반,2,일반건축물,경기도 수원시 영통구 매영로393번길 30 (영통동),,,,,0,411174331058,10501,0,30,0,,0,주건축물,204.2,121.68,59.59,357.84,357.84,175.24,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"주택, 제1종근린생활시설[소매점]",10,(철근)콘크리트,경사슬라브,0,3,10.1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19990422,19990427,19990630,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1006-2번지,41117,10500,0,1006,0002,10841242452,1,일반,2,일반건축물,경기도 수원시 영통구 영일로21번길 8-17 (영통동),,,,,0,411174331125,10501,0,8,17,,0,주건축물,206.3,109.47,53.06,328.41,328.41,159.19,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"주택[3가구], 근린생활시설",10,(철근)콘크리트,평스라브,0,3,10.2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19980107,19980204,19980826,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1006-3번지,41117,10500,0,1006,0003,10841242453,1,일반,2,일반건축물,경기도 수원시 영통구 영일로21번길 8-15 (영통동),,,,,0,411174331125,10501,0,8,15,,0,주건축물,206,115.08,55.86,326.49,326.49,158.49,19,기타조적구조,RC/조적조,01000,단독주택,"주택(3가구), 근린생활시설",10,(철근)콘크리트,경사슬라브,0,3,10.9,3,0,0,0,0,0,326.49,0,0,0,0,0,0,2,23,19970911,19970922,19980417,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1006-4번지,41117,10500,0,1006,0004,10841242454,1,일반,2,일반건축물,경기도 수원시 영통구 영일로21번길 8-11 (영통동),,,,,0,411174331125,10501,0,8,11,,0,주건축물,206.3,122.26,59.26,260.81,260.81,126.42,21,철근콘크리트구조,"철근콘크리트조, 조적조",01000,단독주택,"주택, 근린생활시설",10,(철근)콘크리트,경사슬라브,0,2,7.9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19990119,19990126,19990428,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1006-5번지,41117,10500,0,1006,0005,10841242455,1,일반,2,일반건축물,경기도 수원시 영통구 영일로21번길 8-5 (영통동),,,,,0,411174331125,10501,0,8,5,,0,주건축물,204.2,122.43,59.96,475.02,352.59,172.67,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구주택,10,(철근)콘크리트,슬라브,0,15,10.75,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,20000329,20000407,20000719,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1006-6번지,41117,10500,0,1006,0006,10841242456,1,일반,2,일반건축물,경기도 수원시 영통구 영일로21번길 8-1 (영통동),,,,,0,411174331125,10501,0,8,1,,0,주건축물,217.5,129.205,59.4,386.79,386.79,177.83,29,기타콘크리트구조,"콘크리트벽식구조, 철근콘크리트라멘조",01000,단독주택,"다가구주택, 근린생활시설",90,기타지붕,모임지붕,0,6,12.5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,31.5,19990824,19990825,19991230,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1006-7번지,41117,10500,0,1006,0007,10841242457,1,일반,2,일반건축물,경기도 수원시 영통구 영일로21번길 14 (영통동),,,,,0,411174331125,10501,0,14,0,,0,주건축물,219.2,129.05,58.87,482.05,370.65,169.09,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[15가구],10,(철근)콘크리트,"콘크리트슬라브, 경사슬라브",0,15,13.2,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,20001006,20001010,20010411,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1006-8번지,41117,10500,0,1006,0008,10841242458,1,일반,2,일반건축물,경기도 수원시 영통구 영일로21번길 16 (영통동),,,,,0,411174331125,10501,0,16,0,,0,주건축물,219,129.34,59.06,467.22,356.48,162.78,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[15가구],10,(철근)콘크리트,슬라브,0,15,12,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,20010411,20010616,20020219,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1006-9번지,41117,10500,0,1006,0009,10841242459,1,일반,2,일반건축물,경기도 수원시 영통구 영일로21번길 18 (영통동),,,,,0,411174331125,10501,0,18,0,,0,주건축물,219.2,126.8,57.85,394.07,394.07,179.78,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"단독주택[9가구], 제2종근린생활시설",10,(철근)콘크리트,슬라브,0,9,12.6,4,0,0,0,0,0,0,0,0,0,0,0,0,3,35,20010411,20010616,20020219,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1006-10번지,41117,10500,0,1006,0010,10841242460,1,일반,2,일반건축물,경기도 수원시 영통구 매영로393번길 26 (영통동),,,,,0,411174331058,10501,0,26,0,,0,주건축물,217.4,130.28,59.93,388.08,388.08,178.51,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"단독주택[10가구], 제1종근린생활시설",90,기타지붕,박공지붕,0,10,10.1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20000630,20000726,20001216,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1007-1번지,41117,10500,0,1007,0001,10841242461,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로12번길 5-10 (영통동),,,,,0,411174331170,10501,0,5,10,,0,주건축물,212.2,112.18,52.87,445.68,331.38,156.16,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[19가구],10,(철근)콘크리트,평슬라브,0,19,11.3,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,19981126,19981207,20011204,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1007-2번지,41117,10500,0,1007,0002,10841242462,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로12번길 5-12 (영통동),,,,,0,411174331170,10501,0,5,12,,0,주건축물,214,126.24,58.99,407.73,317.67,148.44,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[19가구],10,(철근)콘크리트,경사슬라브,0,19,10.9,3,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20001017,20001101,20010310,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1007-3번지,41117,10500,0,1007,0003,10841242463,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로12번길 5-16 (영통동),,,,,0,411174331170,10501,0,5,16,,0,주건축물,214,113.13,52.86,413.52,306.21,143.09,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[16가구],10,(철근)콘크리트,슬라브,0,16,10.2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,35,20030319,20030502,20030830,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1007-4번지,41117,10500,0,1007,0004,10841242464,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로12번길 5-18 (영통동),쉐르빌,,,,0,411174331170,10501,0,5,18,,0,주건축물,214,125.39,58.59,414.35,313.57,146.53,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,단독주택[17가구],10,(철근)콘크리트,콘크리트경사슬라브,0,17,10.5,3,1,0,0,0,0,0,0,0,0,0,1,11.5,2,23,20000622,20000629,20010302,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1007-5번지,41117,10500,0,1007,0005,10841242465,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로12번길 5-20 (영통동),,,,,0,411174331170,10501,0,5,20,,0,주건축물,214.2,119.93,55.99,411.49,300.61,140.34,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,다가구주택[16가구],10,(철근)콘크리트,콘크리트평슬래브,0,16,10.85,3,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20000530,20000602,20001027,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1007-6번지,41117,10500,0,1007,0006,10841242466,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로12번길 5-22 (영통동),,,,,0,411174331170,10501,0,5,22,,0,주건축물,211.9,125.26,59.11,375.78,375.78,177.34,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"다가구주택[3가구], 근린생활시설",10,(철근)콘크리트,슬라브,0,3,10.5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19990201,19990224,19990624,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1007-7번지,41117,10500,0,1007,0007,10841242467,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로12번길 5-30 (영통동),,,,,0,411174331170,10501,0,5,30,,0,주건축물,211.7,102.38,48.36,380.24,380.24,179.61,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"단독주택[12가구], 제2종근린생활시설",10,(철근)콘크리트,평슬라브,0,12,15.05,4,0,0,0,0,0,0,0,0,0,0,0,0,3,35,20010918,20010924,20020225,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1007-8번지,41117,10500,0,1007,0008,10841100174532,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로12번길 15 (영통동),,,,,0,411174331170,10501,0,15,,,0,주건축물,214.2,127.4,59.48,367.98,367.98,171.79,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,"제2종근린생활시설,단독주택(다가구주택:4가구)",10,(철근)콘크리트,평스라브,0,4,10.3,3,0,0,0,0,0,367.98,0,0,0,0,0,0,5,58,20070809,20070824,20080115,2007,5610006,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1007-9번지,41117,10500,0,1007,0009,10841242468,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로12번길 13 (영통동),,,,,0,411174331170,10501,0,13,0,,0,주건축물,214.1,121.03,56.53,374.99,374.99,175.15,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"다가구주택[7가구], 근린생활시설",90,기타지붕,경사지붕,0,7,12.3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20000601,20000607,20000908,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1007-10번지,41117,10500,0,1007,0010,10841242469,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로12번길 11 (영통동),,,,,0,411174331170,10501,0,11,,,0,주건축물,214.2,128.07,59.79,499.38,353.44,165,21,철근콘크리트구조,철근콘크리트벽식구조,01000,단독주택,"단독주택, 근린생활시설",90,기타지붕,아스팔트슁글,0,10,11.2,3,1,1,0,0,0,0,0,0,0,0,0,0,4,57.5,19971029,19971223,19990521,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1007-11번지,41117,10500,0,1007,0011,10841242470,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로12번길 9 (영통동),,,,,0,411174331170,10501,0,9,0,,0,주건축물,214,116.16,54.28,329.91,329.91,154.16,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,근생/주택(3가구),10,(철근)콘크리트,경사슬라브,0,3,11.6,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19970929,19981002,19980213,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1007-12번지,41117,10500,0,1007,0012,10841242471,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로12번길 5-2 (영통동),,,,,0,411174331170,10501,0,5,2,,0,주건축물,212,118.4,55.85,466.22,349.01,164.63,21,철근콘크리트구조,철근콘크리트조,01000,단독주택,"주택(3가구), 근린생활시설",10,(철근)콘크리트,경사슬라브,0,3,9.95,3,1,0,0,0,0,0,0,0,0,0,0,0,4,46,19971006,19971008,19980416,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1008-1번지,41117,10500,0,1008,0001,10841242472,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로 12 (영통동),,,,,0,411173177013,10501,0,12,,,0,주건축물,262.3,152.26,58.05,1117.11,980.37,373.76,31,일반철골구조,"철골조,철근콘크리트조",04000,제2종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,경사지붕,0,0,28.7,7,1,1,0,0,0,1020.49,0,0,0,0,0,0,7,80.5,20030207,20030226,20030915,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1008-2번지,41117,10500,0,1008,0002,10841242473,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로 14 (영통동),서현,,,,0,411173177013,10501,0,14,,,0,주건축물,274,162.39,59.27,968.76,968.76,353.56,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,21.45,6,0,1,0,0,0,968.76,0,0,0,0,0,0,6,69,20030228,20030623,20040203,2003,5610006,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 영통구 영통동 1008-3번지,41117,10500,0,1008,0003,10841242474,1,일반,2,일반건축물,경기도 수원시 영통구 청명남로 16 (영통동),,,,,0,411173177013,10501,0,16,0,,0,주건축물,273.8,160.03,58.45,697.38,579.15,211.52,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,경사슬라브,0,0,16.15,4,1,1,0,0,0,0,0,0,0,0,0,0,5,57.5,19971212,19980408,19990521,,,,,,0,,0,0,,0,,0,20230817,0,
경기도 수원시 영통구 영통동 1008-4번지,41117,10500,0,1008,0004,10841242475,1,일반,2,일반건축물,경기도 수원시 영통구 반달로 22 (영통동),,,,,0,411173177005,10501,0,22,0,,0,주건축물,250.2,150,59.95,600,600,239.81,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,슬라브,0,0,14.8,4,0,0,0,0,0,0,0,0,0,0,0,0,4,46,19990409,19990426,19990820,,,,,,0,,0,0,,0,,0,20220909,0,
