,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,변환_행정동,주차면수합
15103,경기도 수원시 권선구 호매실동 1399번지,41113,13500,0,1399,0,1.08E+13,2,집합,3,표제부,경기도 수원시 권선구 호매실로104번길 24-76 (호매실동),JC Plaza,,,,0,4.11E+11,13501,0,24,76,주건축물제1동,0,주건축물,1048.8,771.64,73.57,6197.74,4437.1,423.06,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설(일반음식점) 외2,10,(철근)콘크리트,평스라브,0,0,29.02,6,2,3,0,0,0,6197.74,0,0,0,0,37,1471.26,0,0,20200402,20200511,20210726,2020,3740282,건축과,1101,신축허가,23,,0,0,,0,,0,20220909,1,1등급 Ⅶ-0.204g,호매실동,37
15104,경기도 수원시 권선구 호매실동 1399-1번지,41113,13500,0,1399,1,1.08E+13,2,집합,3,표제부,경기도 수원시 권선구 호매실로104번길 24-70 (호매실동),아크미파크,,,,0,4.11E+11,13501,0,24,70,,0,주건축물,1048.9,816.2075,77.82,6096.6441,4329.955,412.81,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,33.9,6,2,2,0,0,0,6096.6441,0,0,0,0,35,1582.4925,0,0,20190607,20190710,20200622,2019,3740282,건축과,1101,신축허가,49,,0,0,,0,,0,20220909,1,VII-0.198g,호매실동,35
15105,경기도 수원시 권선구 호매실동 1399-2번지,41113,13500,0,1399,2,1.08E+13,2,집합,3,표제부,경기도 수원시 권선구 호매실로104번길 24-62 (호매실동),,,,,0,4.11E+11,13501,0,24,62,,0,주건축물,1050,796.01,75.81,6165.75,4543.09,432.68,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,30.54,6,2,2,0,0,0,6165.75,0,0,0,0,36,1316.25,0,0,20200924,20210410,20220826,2020,3740282,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,Ⅶ-0.207g,호매실동,36
15106,경기도 수원시 권선구 호매실동 1400번지,41113,13500,0,1400,0,1.08E+13,2,집합,3,표제부,경기도 수원시 권선구 호매실로104번길 90 (호매실동),제이디타워 1,,,,0,4.11E+11,13501,0,90,,,0,주건축물,1247.6,871.33,69.84,11863.82,8537.31,684.3,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,"근린생활시설, 교육연구시설, 업무시설",10,(철근)콘크리트,(철근)콘크리트,78,0,42.73,10,3,2,0,0,0,11863.82,0,0,0,0,66,2913.46,0,0,20130612,20131210,20150623,2013,3740194,주택건축과,1101,신축허가,0,,0,0,,0,,0,20231005,0,,호매실동,66
15107,경기도 수원시 권선구 호매실동 1400-2번지,41113,13500,0,1400,2,1.08E+13,2,집합,3,표제부,경기도 수원시 권선구 호매실로104번길 24-61 (호매실동),금호프라자,,,,0,4.11E+11,13501,0,24,61,1동,0,주건축물,1246.5,778.21,62.43,10889.55,7676.79,615.87,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,"근린생활시설, 교육연구시설",10,(철근)콘크리트,(철근)콘크리트(평스라브),0,0,43.65,10,3,3,0,0,0,10889.55,0,0,0,0,58,2739.31,0,0,20130322,20130328,20140801,2013,3740194,주택건축과,1101,신축허가,85,,0,0,,0,,0,20230224,0,,호매실동,58
15110,경기도 수원시 권선구 호매실동 1402번지,41113,13500,0,1402,0,1.08E+13,2,집합,3,표제부,경기도 수원시 권선구 호매실로104번길 24-44 (호매실동),센타프라자,,,,0,4.11E+11,13501,0,24,44,,0,주건축물,1096.8,700.42,63.86,3860.23,2993.65,272.94,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,평지붕,0,0,24.8,5,1,1,0,0,0,3860.23,0,0,0,0,25,709.66,1,11.5,20180430,20180614,20190607,2018,3740282,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,VII-0.199g,호매실동,26
15111,경기도 수원시 권선구 호매실동 1402-1번지,41113,13500,0,1402,1,1.08E+13,2,집합,3,표제부,경기도 수원시 권선구 호매실로104번길 24-36 (호매실동),와이제이프라자,,,,0,4.11E+11,13501,0,24,36,,0,주건축물,1120.6,845.03,75.41,6650.97,4819.57,430.09,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,스라브,0,0,28.3,6,2,2,0,0,0,6650.97,0,0,0,0,38,1520.91,0,0,20210506,20210902,20220729,2021,3740282,건축과,1101,신축허가,69,,0,0,,0,,0,20220909,1,Ⅶ-0.204g,호매실동,38
15112,경기도 수원시 권선구 호매실동 1402-3번지,41113,13500,0,1402,3,1.08E+13,2,집합,3,표제부,경기도 수원시 권선구 호매실로104번길 24-24 (호매실동),SH스카이프라자 빌딩,,,,0,4.11E+11,13501,0,24,24,,0,주건축물,1119.9,792.96,70.8063,5881.09,4065.8,363.0503,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,31.7,6,2,2,0,0,0,5881.09,0,0,0,0,34,391,0,0,20190215,20190513,20200422,2019,3740282,건축과,1101,신축허가,36,,0,0,,0,,0,20220909,1,Ⅶ-0.199g,호매실동,34
15113,경기도 수원시 권선구 호매실동 1403번지,41113,13500,0,1403,0,1.08E+13,2,집합,3,표제부,경기도 수원시 권선구 호매실로90번길 57 (호매실동),우석스퀘어,,,,0,4.11E+11,13501,0,57,,,0,주건축물,1095.9,832.16,75.93,6378.66,4604.01,420.11,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,32.95,6,2,2,0,0,0,6378.66,0,0,0,0,37,1561.729,0,0,20200706,20210201,20220518,2020,3740282,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,Ⅶ-0.174g,호매실동,37
15114,경기도 수원시 권선구 호매실동 1403-1번지,41113,13500,0,1403,1,1.08E+13,2,집합,3,표제부,경기도 수원시 권선구 호매실로90번길 49 (호매실동),더원프라자,,,,0,4.11E+11,13501,0,49,,더원프라자,0,주건축물,1119.9,849.08,75.82,6763.18,4834.79,431.72,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,일반음식점,10,(철근)콘크리트,스라브,0,0,29.1,6,2,2,0,0,0,6763.18,0,0,0,0,38,467.1,0,0,20191004,20191021,20201102,2019,3740282,건축과,1101,신축허가,65,,0,0,,0,,0,20220909,1,Ⅶ-0.169g,호매실동,38
15115,경기도 수원시 권선구 호매실동 1403-3번지,41113,13500,0,1403,3,1.00E+21,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로90번길 39 (호매실동),盛知(성지)빌딩,,,,0,4.11E+11,13501,0,39,0,,0,주건축물,1119.8,840.3704,75.0465,6560.7969,4713.1333,420.8906,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,철근콘크리트 평스라브,0,0,29.5,6,2,2,0,0,0,6560.7969,0,0,0,0,38,1497.8086,0,0,20211109,20211222,20230509,2021,3740282,건축과,1101,신축허가,59,,0,0,,0,,0,20230612,1,VII-0.204,호매실동,38
15116,경기도 수원시 권선구 호매실동 1403-4번지,41113,13500,0,1403,4,1.08E+13,2,집합,3,표제부,경기도 수원시 권선구 호매실로90번길 27 (호매실동),Good 프라임 II 빌딩,,,,0,4.11E+11,13501,0,27,,주건축물제1동,0,주건축물,1098.8,809.03,73.63,6444.03,4671.55,425.15,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,평슬라브,0,0,30.6,6,2,2,0,0,0,6444.03,0,0,0,0,41,0,0,0,20200117,20200225,20210402,2020,3740282,건축과,1101,신축허가,60,,0,0,,0,,0,20220909,1,Ⅶ-0.204g,호매실동,41
15121,경기도 수원시 권선구 호매실동 1405-4번지,41113,13500,0,1405,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로90번길 2 (호매실동),천주교 호매실동성당,,,,0,4.11E+11,13501,0,2,0,,0,주건축물,2199,585.94,26.64,930.85,930.85,42.33,42,철골철근콘크리트구조,철골철근콘크리트구조,6000,종교시설,종교시설(성당),90,기타지붕,단열판넬,0,0,8.25,2,0,0,0,1,268.04,662.81,0,0,0,0,0,0,14,0,20161014,20161015,20170921,2016,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,14
15122,경기도 수원시 권선구 호매실동 1405-4번지,41113,13500,0,1405,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로90번길 2 (호매실동),천주교 호매실동성당,,,,0,4.11E+11,13501,0,2,,,1,부속건축물,2199,141.22,6.42,268.04,268.04,12.19,42,철골철근콘크리트구조,철골철근콘크리트구조,6000,종교시설,종교시설(사제관),10,(철근)콘크리트,(철근)콘크리트,0,0,7.05,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,20161014,20161015,20170921,2016,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,14
15123,경기도 수원시 권선구 호매실동 1406번지,41113,13500,0,1406,0,1.08E+13,2,집합,3,표제부,경기도 수원시 권선구 호매실로104번길 18 (호매실동),골든프라자,,,,0,4.11E+11,13501,0,18,,주건축물제1동,0,주건축물,1195.9,793.82,66.38,7671.13,5677.21,474.72,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제1종근린생활시설(의원),10,(철근)콘크리트,(철근)콘크리트,0,0,37,8,2,2,0,0,0,7671.13,0,0,0,0,43,1782.12,0,0,20200116,20200420,20210419,2020,3740282,건축과,1101,신축허가,35,,0,0,,0,,0,20220909,1,VII-0.239g,호매실동,43
15149,경기도 수원시 권선구 호매실동 1409-1번지,41113,13500,0,1409,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-75 (호매실동),,,,,0,4.11E+11,13501,0,23,75,,0,주건축물,259.9,155.89,59.98,490.11,490.11,188.58,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트(경사지붕),0,5,16.2,4,0,1,0,0,0,490.11,0,0,0,0,0,0,6,69,20140228,20140306,20141007,2014,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
15150,경기도 수원시 권선구 호매실동 1409-2번지,41113,13500,0,1409,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-73 (호매실동),,,,,0,4.11E+11,13501,0,23,73,,0,주건축물,259.8,155.3,59.78,494.85,494.85,190.47,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택 5가구),10,(철근)콘크리트,(철근)콘크리트,0,5,15.4,4,0,0,0,0,0,494.85,0,0,0,0,0,0,6,69,20170112,20170726,20180725,2017,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
15151,경기도 수원시 권선구 호매실동 1409-3번지,41113,13500,0,1409,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-71 (호매실동),가온빌,,,,0,4.11E+11,13501,0,23,71,,0,주건축물,259.9,143.46,55.19,489.04,489.04,188.16,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택,제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트(경사지붕),0,5,16.55,4,1,1,0,0,0,489.04,0,0,0,0,0,0,6,69,20140304,20140314,20140903,2014,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
15152,경기도 수원시 권선구 호매실동 1410번지,41113,13500,0,1410,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-11 (호매실동),,,,,0,4.11E+11,13501,0,23,11,,0,주건축물,278.7,163.78,58.77,501.61,501.61,179.98,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,경사지붕,0,5,16.4,4,0,1,0,0,0,501.61,0,0,0,0,0,0,6,69,20150407,20150415,20151012,2015,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
15153,경기도 수원시 권선구 호매실동 1410-1번지,41113,13500,0,1410,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-15 (호매실동),,,,,0,4.11E+11,13501,0,23,15,,0,주건축물,284.5,169.085,59.43,568.53,568.53,199.83,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,5,17.239,4,1,1,0,0,0,568.53,0,0,0,0,0,0,6,75,20210507,20210809,20220705,2021,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,0.166g Ⅶ,호매실동,6
15154,경기도 수원시 권선구 호매실동 1410-2번지,41113,13500,0,1410,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-19 (호매실동),,,,,0,4.11E+11,13501,0,23,19,,0,주건축물,284.6,170.21,59.81,559.09,559.09,196.45,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택), 제2종근린생활시설(일반음식점)",10,(철근)콘크리트,(철근)콘크리트,0,5,16.85,4,0,1,0,0,0,559.09,0,0,0,0,0,0,6,69,20140328,20151027,20160318,2014,3760030,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,,호매실동,6
15155,경기도 수원시 권선구 호매실동 1410-3번지,41113,13500,0,1410,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-21 (호매실동),,,,,0,4.11E+11,13501,0,23,21,,0,주건축물,284.6,169.15,59.43,566.25,566.25,198.96,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"다가구주택, 제2종근린생활시설",10,(철근)콘크리트,경사지붕,0,5,15.5,4,0,1,0,0,0,566.25,0,0,0,0,0,0,6,69,20160712,20160801,20170406,2016,3760030,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,,호매실동,6
15156,경기도 수원시 권선구 호매실동 1410-4번지,41113,13500,0,1410,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-23 (호매실동),,,,,0,4.11E+11,13501,0,23,23,,0,주건축물,253.7,152.07,59.94,494.37,494.37,194.86,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택,제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트(경사지붕),0,5,17.25,4,0,1,0,0,0,494.37,0,0,0,0,0,0,6,85.74,20170209,20180219,20181019,2017,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,Ⅶ-0.21g,호매실동,6
15157,경기도 수원시 권선구 호매실동 1410-5번지,41113,13500,0,1410,5,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-25 (호매실동),,,,,0,4.11E+11,13501,0,23,25,,0,주건축물,262.6,156.74,59.69,494.17,494.17,188.18,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,경사지붕,0,5,15.4,4,0,1,0,0,0,494.17,0,0,0,0,0,0,6,69,20150613,20150618,20151214,2015,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
15158,경기도 수원시 권선구 호매실동 1410-6번지,41113,13500,0,1410,6,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-27 (호매실동),가연빌,,,,0,4.11E+11,13501,0,23,27,,0,주건축물,251.7,145.63,57.86,463.56,463.56,184.17,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,5,15.14,4,0,0,0,0,0,463.56,0,0,0,0,0,0,6,69,20150504,20150527,20160216,2015,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
15159,경기도 수원시 권선구 호매실동 1410-7번지,41113,13500,0,1410,7,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-29 (호매실동),양지마을,,,,0,4.11E+11,13501,0,23,29,,0,주건축물,249.8,149.25,59.75,486.87,486.87,194.9,41,철골콘크리트구조,철골콘크리트구조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,경사지붕,0,5,16.4,4,0,1,0,0,0,486.87,0,0,0,0,0,0,6,69,20160427,20160503,20161011,2016,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
15160,경기도 수원시 권선구 호매실동 1410-8번지,41113,13500,0,1410,8,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-31 (호매실동),,,,,0,4.11E+11,13501,0,23,31,,0,주건축물,249.7,149.33,59.8,494.04,494.04,197.85,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,콘크리트경사슬래브,0,5,15.9,4,0,1,0,0,0,494.04,0,0,0,0,0,0,6,69,20150212,20150225,20160202,2015,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
15161,경기도 수원시 권선구 호매실동 1410-9번지,41113,13500,0,1410,9,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-33 (호매실동),,,,,0,4.11E+11,13501,0,23,33,,0,주건축물,244.7,145.76,59.57,474.88,474.88,194.07,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택),90,기타지붕,경사지붕,0,5,14.6,4,0,1,0,0,0,474.88,0,0,0,0,6,69,0,0,20161227,20170110,20171109,2016,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
15162,경기도 수원시 권선구 호매실동 1411번지,41113,13500,0,1411,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-50 (호매실동),,,,,0,4.11E+11,13501,0,23,50,,0,주건축물,230,137.83,59.93,412.9,412.9,179.52,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택),90,기타지붕,경사지붕,0,5,15,4,0,1,0,0,0,412.9,0,0,0,0,0,0,6,69,20160531,20160615,20161205,2016,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
15163,경기도 수원시 권선구 호매실동 1411-1번지,41113,13500,0,1411,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-12 (호매실동),,,,,0,4.11E+11,13501,0,23,12,,0,주건축물,229,136.48,59.6,437.38,437.38,191,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,경사지붕 및 평지붕,0,4,15.3,4,0,1,0,0,0,437.38,0,0,0,0,0,0,5,58,20140707,20140915,20150709,2014,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,5
15164,경기도 수원시 권선구 호매실동 1411-2번지,41113,13500,0,1411,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-16 (호매실동),,,,,0,4.11E+11,13501,0,23,16,,0,주건축물,235,140.4,59.7447,463.28,463.28,197.1404,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,(철근)콘크리트,0,5,15.4,4,0,1,0,0,0,463.28,0,0,0,0,0,0,6,69,20151022,20151026,20160405,2015,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
15165,경기도 수원시 권선구 호매실동 1411-3번지,41113,13500,0,1411,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-20 (호매실동),,,,,0,4.11E+11,13501,0,23,20,,0,주건축물,234.9,136.78,58.23,465.43,465.43,198.14,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,(철근)콘크리트,0,5,14.2,4,0,0,0,0,0,465.43,0,0,0,0,0,0,6,57.5,20160328,20160415,20160908,2016,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
15166,경기도 수원시 권선구 호매실동 1411-4번지,41113,13500,0,1411,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-30 (호매실동),,,,,0,4.11E+11,13501,0,23,30,,0,주건축물,238,137.82,57.91,448.79,448.79,188.57,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택, 제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,15.46,4,0,1,0,0,0,448.79,0,0,0,0,0,0,6,69,20170418,20190215,20190716,2017,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,0.253g(VII),호매실동,6
15167,경기도 수원시 권선구 호매실동 1411-5번지,41113,13500,0,1411,5,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-38 (호매실동),,,,,0,4.11E+11,13501,0,23,38,,0,주건축물,218.9,129.75,59.27,421.4,421.4,192.51,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트(경사지붕),0,4,15.85,4,0,1,0,0,0,421.4,0,0,0,0,0,0,5,57.5,20140729,20140806,20150119,2014,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,5
15168,경기도 수원시 권선구 호매실동 1411-6번지,41113,13500,0,1411,6,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-40 (호매실동),,,,,0,4.11E+11,13501,0,23,40,,0,주건축물,234.8,139.32,59.34,463.98,463.98,197.61,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,5,14.4,4,0,1,0,0,0,463.98,0,0,0,0,0,0,6,69,20140822,20140926,20150521,2014,3760030,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,,호매실동,6
15169,경기도 수원시 권선구 호매실동 1411-7번지,41113,13500,0,1411,7,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-44 (호매실동),,,,,0,4.11E+11,13501,0,23,44,,0,주건축물,235,140.05,59.6,469.48,469.48,199.78,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,5,14.4,4,0,1,0,0,0,469.48,0,0,0,0,0,0,6,69,20150630,20150713,20160107,2015,3760030,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,,호매실동,6
15170,경기도 수원시 권선구 호매실동 1412번지,41113,13500,0,1412,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-55 (호매실동),made_by_YG,,,,0,4.11E+11,13501,0,23,55,,0,주건축물,243,145.66,59.94,417.58,417.58,171.84,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택),제2종근린생활시설(일반음식점)",90,기타지붕,경사지붕,0,5,15,4,0,1,0,0,0,417.58,0,0,0,0,0,0,6,69,20150914,20151006,20160415,2015,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
15171,경기도 수원시 권선구 호매실동 1412-1번지,41113,13500,0,1412,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-51 (호매실동),동양빌,,,,0,4.11E+11,13501,0,23,51,,0,주건축물,243.1,145.04,59.66,476.63,476.63,196.06,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,경사지붕,0,4,14.64,4,0,1,0,0,0,476.63,0,0,0,0,0,0,5,58,20150417,20150429,20151112,2015,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,5
15172,경기도 수원시 권선구 호매실동 1412-2번지,41113,13500,0,1412,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-43 (호매실동),,,,,0,4.11E+11,13501,0,23,43,,0,주건축물,249.1,133.99,53.79,489.04,489.04,196.32,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택 5가구),10,(철근)콘크리트,(철근)콘크리트(경사지붕),0,5,14.4,4,0,1,0,0,0,489.04,0,0,0,0,0,0,6,69,20180730,20180822,20181231,2018,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
15173,경기도 수원시 권선구 호매실동 1412-3번지,41113,13500,0,1412,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-41 (호매실동),,,,,0,4.11E+11,13501,0,23,41,,0,주건축물,249.1,133.99,53.79,489.04,489.04,196.32,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택,제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,5,14.4,4,0,1,0,0,0,489.04,0,0,0,0,0,0,6,0,20180809,20190803,20191226,2018,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,VII-0.17g,호매실동,6
15175,경기도 수원시 권선구 호매실동 1412-5번지,41113,13500,0,1412,5,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-67 (호매실동),,,,,0,4.11E+11,13501,0,23,67,,0,주건축물,249.3,148.43,59.54,449.05,449.05,180.12,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택,제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트(경사지붕),0,5,13.8,4,0,1,0,0,0,449.05,0,0,0,0,0,0,6,69,20140117,20140307,20141031,2014,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
15176,경기도 수원시 권선구 호매실동 1412-6번지,41113,13500,0,1412,6,1.08E+13,1,일반,2,일반건축물,경기도 수원시 권선구 호매실로104번길 23-63 (호매실동),,,,,0,4.11E+11,13501,0,23,63,,0,주건축물,249.3,149.41,59.93,448.78,448.78,180.02,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,5,15,4,0,1,0,0,0,448.78,0,0,0,0,0,0,6,69.5,20150407,20150416,20150807,2015,3760030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,호매실동,6
