대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),주차면수합,옥외자주식대수(대),옥외자주식면적(㎡),변환_행정동
경기도 수원시 영통구 매탄동 101-44번지,41117,10100,0,101,44,10841237042,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 501 (매탄동),,,,,0,4.11E+11,10101,0,501,0,,0,주건축물,261.5,154.84,59.21,619.36,558.6,213.61,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택,제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,7,12.6,4,0,1,0,0,0,619.36,0,0,0,0,1,5,4,46,매탄1동
경기도 수원시 영통구 매탄동 101-45번지,41117,10100,0,101,45,10841237043,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 499 (매탄동),,,,,0,4.11E+11,10101,0,499,0,,0,주건축물,216.5,126,59.19,219.95,206.75,102,21,철근콘크리트구조,라멘조,1000,단독주택,"근린생활시설, 주택",10,(철근)콘크리트,슬라브,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄1동
경기도 수원시 영통구 매탄동 101-46번지,41117,10100,0,101,46,10841237044,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 497 (매탄동),,,,,0,4.11E+11,10101,0,497,,,0,주건축물,0,129.54,0,518.16,388.62,0,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,주택및소매점,10,(철근)콘크리트,슬라브,0,9,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄1동
경기도 수원시 영통구 매탄동 101-47번지,41117,10100,0,101,47,10841237045,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 495 (매탄동),,,,,0,4.11E+11,10101,0,495,0,,0,주건축물,0,127.33,0,141.73,127.33,0,11,벽돌구조,연와조,1000,단독주택,주택및소매점,10,(철근)콘크리트,슬라브,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄1동
경기도 수원시 영통구 매탄동 101-48번지,41117,10100,0,101,48,10841237046,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로53번길 1 (매탄동),,,,,0,4.11E+11,10101,0,1,0,,0,주건축물,307.6,167.37,54.41,492.88,417.22,135.64,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"단독주택, 제1종근린생활시설, 제2종근린생활시설",10,(철근)콘크리트,슬라브,0,5,0,3,1,0,0,1,4.8,0,0,0,0,0,0,0,0,0,매탄1동
경기도 수원시 영통구 매탄동 101-49번지,41117,10100,0,101,49,10841237047,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로 51 (매탄동),,,,,1,4.11E+11,10101,0,51,0,,0,주건축물,259.7,151.31,58.26,603.62,453.93,174.79,19,기타조적구조,조적조,1000,단독주택,다가구주택(14가구),10,(철근)콘크리트,슬라브,0,14,10.8,3,1,0,0,0,0,0,0,0,0,0,0,4,4,46,매탄1동
경기도 수원시 영통구 매탄동 101-50번지,41117,10100,0,101,50,10841237048,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로 49 (매탄동),,,,,0,4.11E+11,10101,0,49,0,,0,주건축물,0,138.18,0,431.64,397.62,0,11,벽돌구조,연와조,1000,단독주택,주택및소매점,10,(철근)콘크리트,슬라브,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄1동
경기도 수원시 영통구 매탄동 101-51번지,41117,10100,0,101,51,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 493 (매탄동),(주)플라워랜드,,,,0,4.11E+11,10101,0,493,0,(주)플라워랜드,0,주건축물,221,106.4,48.14,461.96,322.07,145.73,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,10.6,4,1,0,0,0,0,461.96,0,0,0,0,3,3,0,0,매탄1동
경기도 수원시 영통구 매탄동 101-52번지,41117,10100,0,101,52,10841237049,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 491-8 (매탄동),,,,,0,4.11E+11,10101,0,491,8,,0,주건축물,0,126.18,0,281.79,236.07,0,11,벽돌구조,연와조,1000,단독주택,단독주택(4가구),10,(철근)콘크리트,슬라브,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄1동
경기도 수원시 영통구 매탄동 101-53번지,41117,10100,0,101,53,10841237050,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 491-10 (매탄동),,,,,0,4.11E+11,10101,0,491,10,,0,주건축물,0,86.75,0,249.31,162.56,0,11,벽돌구조,연와조,1000,단독주택,주택,10,(철근)콘크리트,슬라브,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄1동
경기도 수원시 영통구 매탄동 101-54번지,41117,10100,0,101,54,10841237051,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 491-14 (매탄동),,,,,0,4.11E+11,10101,0,491,14,,0,주건축물,0,174.12,0,324.26,277.4,0,11,벽돌구조,연와조,1000,단독주택,주택및소매점,10,(철근)콘크리트,슬라브,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄1동
경기도 수원시 영통구 매탄동 101-55번지,41117,10100,0,101,55,10841237052,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 491-18 (매탄동),,,,,0,4.11E+11,10101,0,491,18,,0,주건축물,0,108.87,0,260.97,202.92,0,11,벽돌구조,연와조,1000,단독주택,주택,10,(철근)콘크리트,슬라브,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄1동
경기도 수원시 영통구 매탄동 101-56번지,41117,10100,0,101,56,10841239809,2,집합,3,표제부,경기도 수원시 영통구 동수원로 491-11 (매탄동),선우장미연립주택,,,,0,4.11E+11,10101,0,491,11,101동,0,주건축물,0,621.27,0,3125.43,2485.08,0,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,연립주택,10,(철근)콘크리트,슬라브,28,0,12.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄1동
경기도 수원시 영통구 매탄동 101-56번지,41117,10100,0,101,56,10841239810,2,집합,3,표제부,경기도 수원시 영통구 동수원로 491-11 (매탄동),선우장미연립주택,,,,0,4.11E+11,10101,0,491,11,102동,0,주건축물,0,634.83,0,3132.39,2518.32,0,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,연립주택,10,(철근)콘크리트,슬라브,28,0,12.5,4,1,0,0,0,0,3131.39,0,0,0,0,0,0,0,0,매탄1동
경기도 수원시 영통구 매탄동 101-56번지,41117,10100,0,101,56,10841239811,2,집합,3,표제부,경기도 수원시 영통구 동수원로 491-11 (매탄동),선우장미연립주택,,,,0,4.11E+11,10101,0,491,11,103동,0,주건축물,0,703.92,0,3495.6,2815.68,0,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,연립주택,10,(철근)콘크리트,슬라브,32,0,12.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄1동
경기도 수원시 영통구 매탄동 101-62번지,41117,10100,0,101,62,10841237053,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 491-19 (매탄동),,,,,1,4.11E+11,10101,0,491,19,,0,주건축물,175.5,103.47,58.95,253.89,165.78,94.46,11,벽돌구조,연와조,1000,단독주택,주택5가구,10,(철근)콘크리트,슬라브,0,5,7.7,2,1,0,0,0,0,0,0,0,0,0,0,1,1,11.5,매탄1동
경기도 수원시 영통구 매탄동 102번지,41117,10100,0,102,0,10841237055,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 514 (매탄동),,,,,0,4.11E+11,10101,0,514,0,,0,주건축물,505.1,301.77,59.74,1871.53,1494.52,295.89,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,평스라브,0,0,18.6,5,1,1,0,0,0,0,0,0,0,0,10,10,0,0,매탄2동
경기도 수원시 영통구 매탄동 102-1번지,41117,10100,0,102,1,10841237056,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 516 (매탄동),,,,,0,4.11E+11,10101,0,516,0,,0,주건축물,438.9,260.2,59.28,1618.58,1343.3,306.06,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,"교육연구시설, 근린생활시설",10,(철근)콘크리트,슬라브,0,0,23.5,6,1,1,0,0,0,1618.58,0,0,0,0,4,8,4,58.5,매탄2동
경기도 수원시 영통구 매탄동 102-2번지,41117,10100,0,102,2,10841237057,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 518 (매탄동),,,,,0,4.11E+11,10101,0,518,0,,0,주건축물,0,271.44,0,1703.88,1355.76,0,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,슬라브,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄2동
경기도 수원시 영통구 매탄동 102-3번지,41117,10100,0,102,3,10841237058,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 520 (매탄동),,,,,0,4.11E+11,10101,0,520,0,,0,주건축물,456.5,262.72,57.55,1648.93,1348.96,295.5,21,철근콘크리트구조,라멘조,3000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,슬라브,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,5,5,57.5,매탄2동
경기도 수원시 영통구 매탄동 102-4번지,41117,10100,0,102,4,10841237059,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 524 (매탄동),,,,,0,4.11E+11,10101,0,524,0,,0,주건축물,0,258.72,0,1575.64,1256.16,0,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,슬라브,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄2동
경기도 수원시 영통구 매탄동 102-5번지,41117,10100,0,102,5,10841237060,1,일반,2,일반건축물,경기도 수원시 영통구 동수원로 526 (매탄동),신라빌딩,,,,0,4.11E+11,10101,0,526,,,0,주건축물,1252.6,555.08,44.31,3840.03,2915.52,232.76,21,철근콘크리트구조,철근콘크리트조,10000,교육연구시설,"관람집회시설, 교육연구및복지시설(학원), 근린생활시설",10,(철근)콘크리트,슬라브,0,0,0,6,1,1,0,0,0,0,0,0,0,0,14,16,2,0,매탄2동
경기도 수원시 영통구 매탄동 102-7번지,41117,10100,0,102,7,10841237061,1,일반,2,일반건축물,경기도 수원시 영통구 중부대로 300 (매탄동),우진빌딩,,,,0,4.11E+11,10101,0,300,,우진빌딩,0,주건축물,594.6,345.03,58.03,2801.07,2333.71,392.48,21,철근콘크리트구조,철근콘크리트구조,9000,의료시설,의료시설(한방병원),10,(철근)콘크리트,(철근)콘크리트,0,0,26.9,7,1,1,0,0,0,2838.03,0,0,0,0,10,10,0,0,매탄2동
경기도 수원시 영통구 매탄동 102-8번지,41117,10100,0,102,8,10841237062,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로40번길 63 (매탄동),매탄동 어린이집,,,,0,4.11E+11,10101,0,63,,,0,주건축물,460,271.96,59.12,1006.8,764.71,166.24,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,노유자시설,10,(철근)콘크리트,슬라브,0,0,13.7,3,1,0,0,0,0,1006.8,0,0,0,0,0,5,5,0,매탄2동
경기도 수원시 영통구 매탄동 102-9번지,41117,10100,0,102,9,10841237063,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로40번길 57 (매탄동),,,,,0,4.11E+11,10101,0,57,0,,0,주건축물,297.2,141.38,47.57,264.05,264.05,88.85,32,경량철골구조,"철근콘크리트조, 경량철골조",4000,제2종근린생활시설,"제2종근린생활시설, 제1종근린생활시설",10,(철근)콘크리트,경사슬라브,0,0,7.1,2,0,0,0,1,3.64,0,0,0,0,0,0,2,2,23,매탄2동
경기도 수원시 영통구 매탄동 102-10번지,41117,10100,0,102,10,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로40번길 51 (매탄동),수원광교 전송국사,,,,0,4.11E+11,10101,0,51,0,,0,주건축물,591.9,351.19,59.33,1226.33,1226.33,207.19,21,철근콘크리트구조,철근콘크리트구조,24000,방송통신시설,방송통신시설외1,10,(철근)콘크리트,(철근)콘크리트,0,0,14.85,4,0,0,0,0,0,1226.33,0,0,0,0,0,2,2,23,매탄2동
경기도 수원시 영통구 매탄동 102-12번지,41117,10100,0,102,12,10841237066,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로40번길 47 (매탄동),,,,,0,4.11E+11,10101,0,47,,,0,주건축물,323.2,158,48.89,598.75,455.81,141.03,21,철근콘크리트구조,"철근콘크리트조, 연와조",3000,제1종근린생활시설,"근린생활시설, 주택",10,(철근)콘크리트,콘크리트스라브,0,1,10.65,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄2동
경기도 수원시 영통구 매탄동 102-13번지,41117,10100,0,102,13,10841237067,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로40번길 45 (매탄동),,,,,0,4.11E+11,10101,0,45,0,,0,주건축물,322.9,192.85,59.72,1158.28,920.9,285.2,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,"주택, 제1,2종근린생활시설",10,(철근)콘크리트,"슬라브, 아스팔트슁글",0,1,16.9,5,1,1,0,0,0,1158.28,0,0,0,0,0,0,0,0,매탄2동
경기도 수원시 영통구 매탄동 102-14번지,41117,10100,0,102,14,10841237068,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로40번길 41 (매탄동),,,,,0,4.11E+11,10101,0,41,0,,0,주건축물,0,234,0,1391.76,1085.76,0,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,슬라브,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄2동
경기도 수원시 영통구 매탄동 102-15번지,41117,10100,0,102,15,10841237069,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로40번길 37 (매탄동),영광빌딩,,,,0,4.11E+11,10101,0,37,0,,0,주건축물,0,258.72,0,1563.46,1209.42,0,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,"근린생활시설, 의료시설",10,(철근)콘크리트,슬라브,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄2동
경기도 수원시 영통구 매탄동 102-16번지,41117,10100,0,102,16,10841237070,1,일반,2,일반건축물,경기도 수원시 영통구 중부대로 302 (매탄동),,,,,0,4.11E+11,10101,0,302,0,,0,주건축물,628.3,359.7,57.25,2271.47,1770.86,281.85,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,슬라브,0,0,22.3,5,1,0,0,0,0,0,0,0,0,0,6,13,7,80.5,매탄2동
경기도 수원시 영통구 매탄동 102-17번지,41117,10100,0,102,17,10841237071,1,일반,2,일반건축물,경기도 수원시 영통구 중부대로 304 (매탄동),,,,,0,4.11E+11,10101,0,304,,,0,주건축물,522.6,296.95,56.82,1870.3,1460.77,279.51,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,"근린생활시설, 업무시설",10,(철근)콘크리트,슬라브,0,0,22.3,5,1,0,0,0,0,0,0,0,0,0,5,8,3,34.5,매탄2동
경기도 수원시 영통구 매탄동 102-18번지,41117,10100,0,102,18,10841237072,1,일반,2,일반건축물,경기도 수원시 영통구 중부대로 306 (매탄동),,,,,0,4.11E+11,10101,0,306,0,,0,주건축물,0,220.5,0,720.03,658.29,0,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,슬라브,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄2동
경기도 수원시 영통구 매탄동 102-19번지,41117,10100,0,102,19,10841237073,1,일반,2,일반건축물,경기도 수원시 영통구 중부대로 308 (매탄동),,,,,0,4.11E+11,10101,0,308,,,0,주건축물,484.6,286.2,59.06,994.79,737.99,152.29,21,철근콘크리트구조,라멘조,3000,제1종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,슬라브,0,0,13.1,3,1,0,0,0,0,0,0,0,0,0,0,3,3,35,매탄2동
경기도 수원시 영통구 매탄동 102-20번지,41117,10100,0,102,20,10841237074,1,일반,2,일반건축물,경기도 수원시 영통구 중부대로 310 (매탄동),,,,,0,4.11E+11,10101,0,310,0,,0,주건축물,506.9,301.16,59.41,1796.92,1492.81,294.5,21,철근콘크리트구조,철근콘크리트라멘조,10000,교육연구시설,"교육연구시설, 근린생활시설",10,(철근)콘크리트,슬라브,0,0,0,5,1,0,0,0,0,0,0,0,0,0,8,8,0,0,매탄2동
경기도 수원시 영통구 매탄동 102-21번지,41117,10100,0,102,21,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 중부대로 314 (매탄동),타이어뱅크 동수원점,,,,0,4.11E+11,10101,0,314,,타이어뱅크 동수원점,0,주건축물,506.6,263.7,52.05,317.62,317.62,62.7,31,일반철골구조,일반철골구조,4000,제2종근린생활시설,제2종근린생활시설,90,기타지붕,철골구조,0,0,30,3,0,0,0,0,0,317.62,0,0,0,0,1,2,1,12.5,매탄2동
경기도 수원시 영통구 매탄동 102-22번지,41117,10100,0,102,22,10841237076,1,일반,2,일반건축물,경기도 수원시 영통구 중부대로 316 (매탄동),진빌딩,,,,0,4.11E+11,10101,0,316,0,,0,주건축물,912.8,485.7,53.21,4737.74,2956.31,323.87,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,"근린생활시설, 업무시설",10,(철근)콘크리트,평스라브,0,0,30,7,3,1,0,0,0,0,17,0,0,0,14,14,0,0,매탄2동
경기도 수원시 영통구 매탄동 102-24번지,41117,10100,0,102,24,10841237078,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로40번길 87 (매탄동),,,,,0,4.11E+11,10101,0,87,0,,0,주건축물,0,179.53,0,1203.66,957.18,0,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,"근린생활시설, 의료시설",10,(철근)콘크리트,슬라브,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄2동
경기도 수원시 영통구 매탄동 102-25번지,41117,10100,0,102,25,10841237079,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로40번길 85 (매탄동),,,,,0,4.11E+11,10101,0,85,0,,0,주건축물,319.4,148.25,46.42,161.75,148.25,46.42,21,철근콘크리트구조,라멘조,3000,제1종근린생활시설,소매점,10,(철근)콘크리트,슬라브,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄2동
경기도 수원시 영통구 매탄동 102-26번지,41117,10100,0,102,26,10841237080,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로40번길 81 (매탄동),,,,,0,4.11E+11,10101,0,81,0,,0,주건축물,0,174.78,0,878.58,693.72,0,21,철근콘크리트구조,라멘조,3000,제1종근린생활시설,"주택, 근린생활시설, 의료시설",10,(철근)콘크리트,슬라브,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄2동
경기도 수원시 영통구 매탄동 102-27번지,41117,10100,0,102,27,10841237081,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로40번길 77 (매탄동),,,,,0,4.11E+11,10101,0,77,,,0,주건축물,0,184.52,0,1114.88,868.32,0,11,벽돌구조,라멘조,4000,제2종근린생활시설,대중음식점,10,(철근)콘크리트,슬라브,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄2동
경기도 수원시 영통구 매탄동 102-28번지,41117,10100,0,102,28,10841237082,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로40번길 73 (매탄동),,,,,0,4.11E+11,10101,0,73,0,,0,주건축물,319.5,183.2,57.34,196.7,183.2,57.34,11,벽돌구조,"연와조, 경량철골조",4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,"슬라브, 경량판넬",0,0,4.5,1,1,0,0,1,5,0,0,0,0,0,0,1,1,11.5,매탄2동
경기도 수원시 영통구 매탄동 102-29번지,41117,10100,0,102,29,1.08E+13,2,집합,3,표제부,경기도 수원시 영통구 매여울로40번길 69 (매탄동),창룡오피스텔,,,,0,4.11E+11,10101,0,69,,창룡오피스텔,0,주건축물,319.4,161.66,50.61,670.16,670.16,209.82,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설(오피스텔),10,(철근)콘크리트,경사지붕,0,0,14.9,5,0,1,0,0,0,670.16,0,0,0,0,4,8,4,50,매탄2동
경기도 수원시 영통구 매탄동 102-30번지,41117,10100,0,102,30,10841237084,1,일반,2,일반건축물,경기도 수원시 영통구 매여울로40번길 67 (매탄동),세현빌딩,,,,0,4.11E+11,10101,0,67,0,,0,주건축물,319.6,173.81,54.38,833.11,639.14,199.98,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,"제1종근린생활시설, 제2종근린생활시설",10,(철근)콘크리트,평슬라브,0,0,13.1,4,1,1,0,0,0,0,0,0,0,0,1,5,4,46,매탄2동
