,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,변환_행정동,주차면수합
427,경기도 수원시 팔달구 팔달로3가 126-12번지,41115,12200,0,126,12,10841169225,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로62번길 40 (팔달로3가),,,,,0,4.11E+11,12201,0,40,0,,0,주건축물,185,108.96,58.89,267.64,204.64,110.61,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,다가구주택-3가구,10,(철근)콘크리트,슬라브,0,3,0,2,1,0,0,0,0,0,0,0,0,0,2,23,0,0,19960409,19970807,19990414,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,2
437,경기도 수원시 팔달구 팔달로3가 130번지,41115,12200,0,130,0,10841186844,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로 82 (팔달로3가),팔달빌딩,,,,0,4.11E+11,12202,0,82,0,,0,주건축물,447.19,262.9,58.79,1049.52,1049.52,234.69,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,평스라브,0,0,13.95,4,0,1,0,0,0,0,0,0,0,0,0,0,7,46,20020620,20020804,20021203,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,7
438,경기도 수원시 팔달구 팔달로3가 131번지,41115,12200,0,131,0,10841177995,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로84번길 6 (팔달로3가),,,,,0,4.11E+11,12201,0,6,,,0,주건축물,859,283.04,32.95,477.76,464.54,54.08,11,벽돌구조,"연와조, 경량철골조",4000,제2종근린생활시설,"제2종근린생활시설, 주택",90,기타지붕,"평스라브, 스레트경량단열판넬",0,1,7.3,2,1,0,0,0,0,0,0,0,0,0,0,0,4,46,,,,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,4
440,경기도 수원시 팔달구 팔달로3가 131-6번지,41115,12200,0,131,6,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로62번길 53 (팔달로3가),,,,,0,4.11E+11,12201,0,53,0,,0,주건축물,253,151.4,59.8419,490.855,351.255,138.84,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,근린생활시설 및 주택,10,(철근)콘크리트,경사지붕,0,4,14.92,4,1,0,0,0,0,490.855,0,0,0,0,3,0,2,0,20160322,20160406,20161229,2016,3770030,건축과,1101,신축허가,2,,0,0,,0,,0,20220909,0,,행궁동,5
443,경기도 수원시 팔달구 팔달로3가 131-11번지,41115,12200,0,131,11,10841182666,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로84번길 20 (팔달로3가),,,,,0,4.11E+11,12201,0,20,0,,0,주건축물,142,79.55,56.02,248.15,175.37,123.5,31,일반철골구조,"철근콘크리트조, 철골조",4000,제2종근린생활시설,"근린생활시설, 단독주택[1가구]",10,(철근)콘크리트,경사슬라브,0,1,10.27,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,20000612,20001006,20001220,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,2
444,경기도 수원시 팔달구 팔달로3가 131-12번지,41115,12200,0,131,12,10841182830,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로84번길 22 (팔달로3가),,,,,0,4.11E+11,12201,0,22,0,,0,주건축물,162,95.9,59.2,403.86,277.84,171.51,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"근린생활시설,다가구주택-4가구",10,(철근)콘크리트,(철근)콘크리트,0,4,9.95,3,1,0,0,0,0,403.86,0,0,0,0,0,0,3,34.5,20030419,20040520,20061113,2003,3770002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,행궁동,3
447,경기도 수원시 팔달구 팔달로3가 131-18번지,41115,12200,0,131,18,10841185047,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로62번길 62 (팔달로3가),,,,,0,4.11E+11,12201,0,62,,,0,주건축물,189,108.48,57.4,283.05,283.05,149.76,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,"근린생활시설(의원, 사무소)",10,(철근)콘크리트,슬라브,0,1,10.8,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20000425,20000426,20000825,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,2
452,경기도 수원시 팔달구 팔달로3가 131-28번지,41115,12200,0,131,28,10841184661,1,일반,2,일반건축물,경기도 수원시 팔달구 향교로137번길 72 (팔달로3가),,,,,0,4.11E+11,12201,0,72,0,,0,주건축물,398,200.69,51.47,788.48,587.79,147.68,21,철근콘크리트구조,RC조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,콘크리트슬라브,0,0,10.4,3,1,0,0,0,0,0,0,0,0,0,0,0,6,72.45,19951202,19960206,19961026,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,6
459,경기도 수원시 팔달구 남창동 15-11번지,41115,12300,0,15,11,10841176579,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로805번길 27-5 (남창동),,,,,0,4.11E+11,12302,0,27,5,,0,주건축물,216.7,131.46,60.66,494.43,381.26,175.94,11,벽돌구조,연와조,1000,단독주택,단독주택[7가구],10,(철근)콘크리트,슬라브,0,7,10.2,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19900620,19900725,19901219,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,2
460,경기도 수원시 팔달구 남창동 15-12번지,41115,12300,0,15,12,10841183739,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로805번길 27-3 (남창동),,,,,0,4.11E+11,12302,0,27,3,,0,주건축물,202,107.82,53.38,296.19,192.42,95.26,11,벽돌구조,연와조,1000,단독주택,단독주택[5가구],10,(철근)콘크리트,슬라브,0,5,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19900925,19901026,19911025,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,1
462,경기도 수원시 팔달구 남창동 15-15번지,41115,12300,0,15,15,10841172321,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로805번길 27-6 (남창동),,,,,0,4.11E+11,12302,0,27,6,,0,주건축물,146.7,94.77,64.6,328.05,254.91,173.76,11,벽돌구조,연와조,1000,단독주택,다가구주택-7가구,10,(철근)콘크리트,슬라브,0,7,10.7,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19900620,19900725,19901219,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,2
463,경기도 수원시 팔달구 남창동 16번지,41115,12300,0,16,0,10841186013,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로805번길 25 (남창동),,,,,0,4.11E+11,12302,0,25,0,,0,주건축물,206,134.55,65.32,387.9,387.9,188.3,11,벽돌구조,연와조,1000,단독주택,"주택(8가구), 근린생활시설",10,(철근)콘크리트,슬라브,0,8,9.6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19970114,19970118,19970804,,,,,,1,,0,0,,0,,0,20220909,0,,행궁동,3
464,경기도 수원시 팔달구 남창동 16-1번지,41115,12300,0,16,1,10841172278,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로805번길 23 (남창동),,,,,0,4.11E+11,12302,0,23,0,,0,주건축물,204.5,130.02,63.58,383.2,383.2,187.38,11,벽돌구조,연와조,1000,단독주택,"주택(8가구), 근린생활시설",10,(철근)콘크리트,슬라브,0,8,9.6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19970114,19970118,19970802,,,,,,1,,0,0,,0,,0,20220909,0,,행궁동,3
468,경기도 수원시 팔달구 남창동 17-4번지,41115,12300,0,17,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로805번길 17-6 (남창동),행궁주택,,,,0,4.11E+11,12302,0,17,6,,0,주건축물,201,158.62,78.92,493.58,480.98,239.29,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,8,13.3,4,1,1,0,0,0,493.58,0,0,0,0,0,0,8,100,20200228,20200325,20201216,2020,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20250206,1,VII-0.170g,행궁동,8
478,경기도 수원시 팔달구 남창동 27-3번지,41115,12300,0,27,3,10841178665,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로 23 (남창동),,,,,0,4.11E+11,12303,0,23,0,,0,주건축물,198,143.55,72.5,420.51,420.51,212.38,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"다가구주택(7가구),제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트(슬라브),0,7,10.3,3,0,0,0,0,0,0,0,0,0,0,3,34.5,0,0,19960702,19970303,19970710,,,,,,1,,0,0,,0,,0,20220909,0,,행궁동,3
480,경기도 수원시 팔달구 남창동 28-3번지,41115,12300,0,28,3,10841176724,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로 21 (남창동),,,,,0,4.11E+11,12303,0,21,,,0,주건축물,180,102.79,57.11,271.7,212.82,118.23,11,벽돌구조,연와조,1000,단독주택,주택,10,(철근)콘크리트,평스라브,0,1,10.1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,30,19840223,,19840720,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,2
484,경기도 수원시 팔달구 남창동 54-1번지,41115,12300,0,54,1,10841185360,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로22번길 17 (남창동),,,,,0,4.11E+11,12301,0,17,0,,0,주건축물,782,266.97,34.14,614.07,438.24,56.04,11,벽돌구조,연와조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,슬라브,0,0,11.8,3,1,0,0,1,24.57,614.07,0,0,0,0,0,0,2,23,19740909,,19760108,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,2
487,경기도 수원시 팔달구 남창동 54-9번지,41115,12300,0,54,9,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로22번길 15 (남창동),,,,,0,4.11E+11,12301,0,15,0,,0,주건축물,302,108.36,35.88,325.08,325.08,107.64,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,경사지붕,0,0,11.97,3,0,0,0,0,0,325.08,0,0,0,0,0,0,2,23,20130910,20130926,20140410,2013,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,행궁동,2
488,경기도 수원시 팔달구 남창동 55번지,41115,12300,0,55,0,10841181636,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로26번길 10-14 (남창동),,,,,0,4.11E+11,12301,0,10,14,,0,주건축물,236,129.28,54.77,475.02,357.05,151.29,19,기타조적구조,조적조,1000,단독주택,다가구주택-10가구,10,(철근)콘크리트,슬라브,0,10,10.7,3,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19960705,19970620,19980107,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,3
490,경기도 수원시 팔달구 남창동 55-2번지,41115,12300,0,55,2,10841172808,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로22번길 40-2 (남창동),,,,,0,4.11E+11,12301,0,40,2,,0,주건축물,215,114.84,53.41,280.89,280.89,130.65,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택-4가구,10,(철근)콘크리트,(철근)콘크리트,0,4,9.75,3,0,0,0,0,0,280.89,0,0,0,0,0,0,2,23,20020521,20020603,20040430,2002,3770002,생활민원과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,행궁동,2
509,경기도 수원시 팔달구 남창동 56-12번지,41115,12300,0,56,12,10841183423,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로26번길 31-2 (남창동),,,,,0,4.11E+11,12301,0,31,2,,0,주건축물,319.857,145.52,45.5,336.39,238.05,74.42,11,벽돌구조,연와조,1000,단독주택,다가구주택-4가구,90,기타지붕,고야스라브위천연스레트,0,4,7.86,2,1,0,0,0,0,0,0,0,0,0,2,52.71,0,0,19850522,,19850705,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,2
512,경기도 수원시 팔달구 남창동 56-16번지,41115,12300,0,56,16,10841186111,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로26번길 31-4 (남창동),,,,,0,4.11E+11,12301,0,31,4,,0,주건축물,260,146.02,56.16,322.07,202.08,77.72,11,벽돌구조,연와조,1000,단독주택,다가구주택-2가구,10,(철근)콘크리트,슬라브,0,2,7.5,2,1,0,0,0,0,0,0,0,0,0,2,23,0,0,19931227,19940608,19940902,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,2
514,경기도 수원시 팔달구 남창동 56-18번지,41115,12300,0,56,18,10841183518,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로26번길 31-8 (남창동),다온주택,,,,0,4.11E+11,12301,0,31,8,,0,주건축물,261,150.8,57.78,562.94,383.96,147.11,21,철근콘크리트구조,철근콘크리트옹벽식/연와조,1000,단독주택,다가구주택-14가구,10,(철근)콘크리트,슬라브,0,14,9.86,3,2,0,0,0,0,0,0,0,0,0,3,51.3,1,11.5,19950622,19950626,19960214,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,4
515,경기도 수원시 팔달구 남창동 56-19번지,41115,12300,0,56,19,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로26번길 31-12 (남창동),,,,,0,4.11E+11,12301,0,31,12,,0,주건축물,247,98.75,39.98,231.16,170.22,68.91,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,경사지붕,0,1,8.49,3,1,0,0,0,0,231.16,0,0,0,0,2,23,0,0,20190304,20190422,20200228,2019,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,Ⅶ 0.174,행궁동,2
528,경기도 수원시 팔달구 남창동 56-35번지,41115,12300,0,56,35,10841170743,1,일반,2,일반건축물,경기도 수원시 팔달구 행궁로26번길 25-9 (남창동),,,,,0,4.11E+11,12301,0,25,9,,0,주건축물,178,87.4,49.1,196.95,196.95,110.65,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택,10,(철근)콘크리트,평슬라브,0,1,8.8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,20021028,20021111,20030626,,,,,,0,,0,0,,0,,0,20220909,0,,행궁동,1
